student_id,age_at_enrollment,gender,marital_status,scholarship_holder,debtor,tuition_fees_up_to_date,curricular_units_sem1_enrolled,curricular_units_sem1_approved,curricular_units_sem2_enrolled,curricular_units_sem2_approved,gpa_sem1,gpa_sem2,family_income_inr,attendance_pct,failed_courses,dropout
STU00202,24.0,Male,Married,1.0,1.0,1.0,9.0,9.0,5.0,2.0,13.87,9.61,50000.0,100.0,5.0,1.0
STU00203,34.0,Female,Divorced,0.0,0.0,1.0,7.0,6.0,5.0,4.0,12.11,12.48,139808.0,93.38,0.0,0.0
STU00204,17.0,Male,Single,0.0,1.0,1.0,1.0,0.0,6.0,3.0,12.43,5.04,308573.0,69.26,0.0,1.0
STU00205,29.0,Female,Single,0.0,0.0,1.0,0.0,0.0,7.0,6.0,13.32,14.06,50000.0,100.0,2.0,1.0
STU00206,17.0,Female,Single,1.0,1.0,0.0,5.0,3.0,0.0,0.0,13.31,8.5,722757.0,71.08,2.0,1.0
STU00207,27.0,Female,Widowed,0.0,0.0,1.0,6.0,5.0,3.0,1.0,17.54,7.4,125278.0,45.72,5.0,1.0
STU00208,30.0,Female,Married,0.0,0.0,1.0,2.0,0.0,6.0,4.0,8.86,11.18,798443.0,99.7,3.0,1.0
STU00209,22.0,Male,Single,1.0,0.0,1.0,5.0,3.0,2.0,1.0,8.46,12.2,546265.0,73.27,2.0,0.0
STU00210,22.0,Female,Single,0.0,0.0,1.0,7.0,5.0,2.0,0.0,11.92,14.59,50000.0,97.02,2.0,0.0
STU00211,27.0,Female,Single,0.0,1.0,,3.0,2.0,2.0,2.0,10.15,19.6,137788.0,52.7,4.0,1.0
STU00212,26.0,Female,Married,1.0,1.0,0.0,8.0,7.0,4.0,1.0,13.97,9.78,,100.0,3.0,1.0
STU00213,19.0,Male,Divorced,0.0,1.0,1.0,8.0,5.0,4.0,23.437487009736216,,9.7,349195.0,77.76,3.0,1.0
STU00214,18.0,Male,Single,0.0,0.0,0.0,3.0,,4.0,,9.97,9.45,633186.0,97.14,1.0,0.0
STU00215,25.0,Female,Single,0.0,0.0,1.0,3.0,3.0,2.0,1.0,12.1,11.22,446425.0,100.0,4.0,0.0
STU00216,23.0,Male,Single,1.0,1.0,1.0,9.0,,9.0,7.0,15.98,12.24,50000.0,35.66,,1.0
STU00217,31.0,Female,Divorced,1.0,0.0,1.0,1.0,0.0,6.0,3.0,,6.31,50000.0,,4.0,0.0
STU00218,21.0,Female,Married,0.0,0.0,1.0,2.0,0.0,6.0,4.0,8.7,14.85,1997732.2908452062,67.02,2.0,
STU00219,26.0,Female,Divorced,1.0,0.0,0.0,8.0,5.0,5.0,2.0,13.67,9.09,259591.0,100.0,4.0,1.0
STU00220,17.0,Male,Single,0.0,1.0,0.0,1.0,0.0,5.0,2.0,7.88,13.19,133043.0,62.52,,1.0
STU00221,25.0,Female,Single,0.0,1.0,1.0,6.0,6.0,4.0,1.0,7.92,11.63,125392.0,,0.0,0.0
STU00222,29.0,Male,Widowed,0.0,1.0,1.0,0.0,0.0,6.0,3.0,10.42,19.47,221602.0,75.11,4.0,1.0
STU00223,34.0,Female,Single,0.0,0.0,1.0,5.0,5.0,6.0,5.0,11.44,13.24,621568.0,81.14,0.0,0.0
STU00224,27.0,Female,Single,1.0,0.0,1.0,8.0,6.0,3.0,0.0,14.37,11.52,484226.0,91.3,2.0,0.0
STU00225,32.0,Male,Single,1.0,0.0,1.0,7.0,6.0,8.0,6.0,13.28,2.93,185081.0,88.73,1.0,0.0
STU00226,3.0450349621676516,Male,Single,0.0,0.0,1.0,0.0,0.0,9.0,18.70881898128244,6.5,15.2,58947.0,100.0,5.0,1.0
STU00227,25.0,Female,Single,0.0,1.0,1.0,2.0,2.0,7.0,6.0,14.29,7.76,475608.0,96.1,3.0,1.0
STU00228,27.0,Female,Single,1.0,0.0,1.0,9.0,9.0,7.0,6.0,,8.49,534463.0,58.75,3.0,0.0
STU00229,19.0,Male,Single,0.0,0.0,1.0,4.0,2.0,3.0,0.0,18.28,7.31,157635.0,73.96,0.0,0.0
STU00230,22.0,Male,Married,0.0,0.0,1.0,5.0,4.0,5.0,2.0,6.24,13.56,937255.0,69.56,4.0,0.0
STU00231,31.0,Male,Married,0.0,1.0,1.0,8.0,8.0,2.0,2.0,6.79,18.76,72118.0,80.14,0.0,1.0
STU00232,29.0,Female,Married,3.951467890710151,0.0,1.0,6.0,3.0,,7.0,10.3,18.86,50000.0,,0.0,0.0
STU00233,24.0,Male,Divorced,0.0,1.0,-0.7061319814626796,7.0,4.0,9.0,7.0,13.55,1.15,50000.0,45.82,3.0,1.0
STU00234,29.0,Female,Married,0.0,0.0,1.0,8.0,8.0,4.0,1.0,6.94,16.99,104540.0,100.0,2.0,0.0
STU00235,28.0,Male,Single,0.0,0.0,1.0,3.0,1.0,5.0,3.0,11.17,10.66,50000.0,71.8,3.0,0.0
STU00236,25.0,Male,Single,1.0,1.0,1.0,6.0,5.0,8.0,-10.58816683994289,12.66,5.66,222662.0,41.22,3.0,1.0
STU00237,26.0,Male,Single,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.59,9.32,1945773.86672889,97.34,0.0,0.0
STU00238,22.0,Female,Married,0.0,0.0,1.0,9.0,9.0,5.0,4.0,12.88,13.68,194299.0,75.83,0.0,0.0
STU00239,21.0,Male,Single,0.0,0.0,1.0,5.0,4.0,4.0,2.0,12.33,17.58,365958.0,76.64,0.0,0.0
STU00240,52.4001004030263,Female,Divorced,0.0,0.0,0.0,9.0,6.0,20.15677008442428,7.0,7.53,3.78,-1100274.8439896826,66.55,0.0,0.0
STU00241,29.0,Female,Single,1.0,0.0,0.0,5.0,4.0,1.0,1.0,10.58,15.79,2572612.947683077,-37.39778939179514,3.0,1.0
STU00242,22.0,Female,Single,0.0,,1.0,5.0,5.0,2.0,0.0,10.92,8.47,454154.0,86.7,10.865987331192947,0.0
STU00243,23.0,Male,Single,1.0,0.0,1.0,8.0,7.0,1.0,0.0,9.92,8.37,81712.0,71.31,-6.99970736523147,0.0
STU00244,32.0,Male,Single,1.0,0.0,1.0,1.0,0.0,2.0,1.0,5.77,14.2,85940.0,,3.0,0.0
STU00245,17.0,Female,Divorced,0.0,,1.0,0.0,0.0,5.0,4.0,8.37,12.51,599512.0,61.52,5.0,0.0
STU00246,24.0,Male,Single,0.0,0.0,1.0,4.0,3.0,7.0,6.0,15.4,12.19,795364.0,100.0,4.0,0.0
STU00247,24.0,Female,Single,1.0,0.0,1.0,4.0,4.0,6.0,6.0,8.99,12.27,195382.0,68.38,0.0,0.0
STU00248,21.0,Male,Single,1.0,0.0,1.0,2.0,0.0,3.0,1.0,20.0,9.24,,83.57,0.0,0.0
STU00249,20.0,Male,Married,-3.287158403775524,0.0,1.0,9.0,7.0,3.0,3.0,18.92,,275946.0,40.88,4.0,0.0
STU00250,29.0,Female,Divorced,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.5,9.45,50000.0,64.39,1.0,0.0
STU00251,17.0,Male,Single,1.0,0.0,1.0,5.0,5.0,2.0,1.0,4.35,8.11,111455.0,76.84,2.0,0.0
STU00252,25.0,Female,Single,1.0,0.0,1.0,2.0,0.0,8.0,7.0,8.39,14.02,429264.0,86.57,3.0,0.0
STU00253,33.0,Male,Single,1.0,1.0,1.0,7.0,6.0,7.0,4.0,14.34,15.34,456603.0,100.0,3.0,3.4791078702051204
STU00254,20.0,Male,Married,0.0,1.0,1.0,1.0,0.0,3.0,1.0,11.72,11.64,159747.0,68.73,0.0,1.0
STU00255,30.0,Male,Single,0.0,1.0,1.0,4.0,4.0,7.0,4.0,9.97,17.23,72562.0,78.5,4.0,1.0
STU00256,22.0,Male,Single,0.0,0.0,1.0,9.0,7.0,2.0,0.0,11.86,14.77,50000.0,67.84,4.0,1.0
STU00257,34.0,Female,Single,2.474669652071487,0.0,1.0,0.0,0.0,4.0,2.0,20.0,16.04,343186.0,89.5,2.0,0.0
STU00258,21.0,Female,Single,1.0,1.0,1.0,6.0,6.0,7.0,5.0,13.95,10.33,457411.0,74.25,1.0,0.0
STU00259,33.0,Female,Single,0.0,0.0,1.0,5.0,2.0,9.0,8.0,12.3,0.0,123044.0,86.9,0.0,0.0
STU00260,23.0,Male,Single,1.0,0.0,1.0,9.0,6.0,2.0,0.0,,11.05,492791.0,72.57,0.0,0.0
STU00261,19.0,Female,Single,1.0,1.0,1.0,5.0,4.0,5.0,3.0,15.52,14.68,50000.0,69.5,5.0,1.0
STU00262,21.0,Male,Single,0.0,0.0,1.0,1.0,0.0,6.0,-12.96470308071156,11.46,13.89,1619428.0,40.83,4.0,1.0
STU00263,28.0,Female,Married,0.0,0.0,1.0,3.0,1.0,1.0,1.0,12.3,5.6,312037.0,77.31,1.0,0.0
STU00264,26.0,Male,Single,1.0,1.0,1.0,0.0,0.0,7.0,5.0,9.7,13.0,138758.0,76.05,2.0,0.0
STU00265,32.0,Male,Married,0.0,1.0,,4.0,3.0,19.73421345726347,0.0,9.65,7.7,112967.0,77.51,1.0,1.0
STU00266,25.0,Female,Divorced,1.0,0.0,0.0,9.0,8.0,1.0,0.0,10.64,9.67,450767.0,88.01,1.0,0.0
STU00267,34.0,Male,Single,0.0,0.0,1.0,2.0,1.0,7.0,6.0,10.36,12.73,670983.0,79.86,0.0,0.0
STU00268,32.0,Male,Single,0.0,1.0,1.0,3.0,1.0,4.0,3.0,9.61,19.43,50000.0,63.9,2.0,1.0
STU00269,25.0,Male,Single,0.0,0.0,1.0,1.0,0.0,7.0,7.0,12.44,15.23,97641.0,75.58,0.0,0.0
STU00270,21.0,Male,Single,0.0,1.0,0.0,4.0,2.0,8.0,6.0,9.26,20.0,2181301.0535438363,78.33,3.0,1.0
STU00271,29.0,Male,Divorced,1.0,1.0,1.0,8.0,8.0,1.0,0.0,6.53,19.49,184631.0,73.04,0.0,0.0
STU00272,32.0,Female,Single,1.0,0.0,1.0,5.0,5.0,6.0,4.0,14.81,39.582337618056684,149734.0,0.060217092608354506,2.0,0.0
STU00273,17.0,Male,Married,0.0,0.0,1.0,5.0,-18.576352086355513,2.0,0.0,7.47,16.33,50000.0,59.29,-9.840770797512672,0.0
STU00274,20.0,Female,Single,1.0,0.0,1.0,9.0,7.0,7.0,4.0,11.34,18.39,653462.0,64.06,3.0,0.0
STU00275,23.0,Male,Widowed,0.0,1.0,1.0,4.0,3.0,2.0,0.0,5.81,,105202.0,79.06,3.0,1.0
STU00276,18.0,Male,Married,1.0,1.0,0.0,5.0,4.0,3.0,2.0,13.65,13.61,276122.0,31.41,4.0,1.0
STU00277,30.0,Male,Single,0.0,0.0,1.0,16.715178086444883,0.0,8.0,5.0,8.65,2.76,50000.0,90.6,4.0,1.0
STU00278,,Male,Married,0.0,1.0,1.0,7.0,7.0,9.0,6.0,6.49,7.29,644962.0,83.01,1.0,1.0
STU00279,20.0,Male,Single,0.0,0.0,1.0,1.0,1.0,9.0,9.0,11.12,14.37,101153.0,100.0,0.0,0.0
STU00280,30.0,Male,Married,1.0,0.0,1.0,8.0,7.0,4.0,2.0,20.0,10.26,1180835.0,88.08,5.0,0.0
STU00281,28.0,Female,Divorced,0.0,0.0,1.0,2.0,0.0,3.0,1.0,8.01,15.0,67254.0,70.31,1.0,0.0
STU00282,25.0,Female,Single,0.0,0.0,0.0,2.0,0.0,6.0,4.0,12.85,17.78,80813.0,100.0,3.0,1.0
STU00283,21.0,Male,Single,1.0,0.0,0.0,6.0,3.0,1.0,1.0,20.0,13.18,185824.0,100.0,1.0,0.0
STU00284,30.0,Female,Single,1.0,0.0,1.0,4.0,,6.0,5.0,9.66,10.78,275552.0,85.36,1.0,0.0
STU00285,24.0,Male,Married,0.0,1.0,1.0,6.0,3.0,4.0,,8.94,12.67,238017.0,52.59,3.0,1.0
STU00286,26.0,Female,Single,0.0,0.0,1.0,5.0,4.0,2.0,2.0,6.54,,142718.0,63.74,3.0,0.0
STU00287,27.0,Female,Divorced,1.0,,1.0,8.0,8.0,,4.0,17.96,10.1,404326.0,84.28,0.0,-1.6859764407655586
STU00288,27.0,Female,Single,0.0,0.0,1.0,8.0,8.0,2.0,1.0,8.54,6.27,794287.0,52.21,,0.0
STU00289,17.0,Female,Single,1.0,0.0,0.0,4.0,2.0,0.0,0.0,10.24,8.69,475924.0,54.57,4.0,1.0
STU00290,31.0,Male,Single,0.0,0.0,1.0,8.0,7.0,9.0,9.0,12.47,14.73,601094.0,78.97,1.0,0.0
STU00291,26.0,Female,Single,1.0,3.1808025671723676,1.0,2.0,2.0,9.0,6.0,10.95,17.47,376703.0,86.09,0.0,
STU00292,34.0,Female,Married,2.600173230437517,0.0,1.0,6.0,5.0,0.0,20.41154121500064,20.0,8.65,,63.86,5.0,0.0
STU00293,26.0,Male,Married,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.23,9.42,-1429356.6774708487,65.49,4.0,1.0
STU00294,32.0,Male,Divorced,-2.901033434213158,0.0,1.0,5.0,5.0,1.0,0.0,12.11,15.59,,82.27,0.0,0.0
STU00295,60.88211767953836,Male,Married,1.0,,1.0,,9.0,1.0,0.0,-13.61810343490084,36.266108440260986,108616.0,73.08,0.0,0.0
STU00296,21.0,Female,Single,1.0,0.0,1.0,0.0,0.0,8.0,5.0,,16.37,387393.0,86.49,4.0,0.0
STU00297,24.0,Male,Single,1.0,0.0,1.0,7.0,5.0,9.0,-15.76071946150452,,13.73,884341.0,85.69,5.0,0.0
STU00298,20.0,Female,Married,0.0,0.0,1.0,8.0,8.0,4.0,4.0,9.1,14.67,50000.0,90.27,5.0,1.0
STU00299,29.0,Male,Single,0.0,0.0,0.0,5.0,4.0,0.0,0.0,8.96,4.98,874752.0,73.04,0.0,0.0
STU00300,19.0,Male,Married,0.0,,1.0,2.0,0.0,3.0,0.0,10.12,12.13,534182.0,59.97,0.0,0.0
STU00301,23.0,Female,Single,0.0,0.0,1.0,0.0,0.0,4.0,1.0,18.72,12.42,281368.0,90.43,3.0,0.0
STU00302,24.0,Female,Single,1.0,1.0,1.0,1.0,1.0,2.0,2.0,12.8,10.87,237360.0,21.56,3.0,1.0
STU00303,20.0,Male,Single,1.0,0.0,1.0,4.0,1.0,8.0,8.0,15.04,15.22,50000.0,65.47,3.0,0.0
STU00304,33.0,Female,Single,0.0,0.0,1.0,1.0,1.0,,,5.92,13.62,241537.0,62.65,0.0,0.0
STU00305,28.0,Female,Single,0.0,0.0,1.0,2.0,0.0,7.0,7.0,8.73,13.76,215519.0,95.36,3.0,0.0
STU00306,25.0,Male,Married,0.0,,1.0,5.0,4.0,21.664791931282537,0.0,13.68,7.7,706357.0,100.0,12.577952948942468,1.0
STU00307,30.0,Female,Married,1.0,0.0,0.0,4.0,4.0,5.0,4.0,6.18,14.15,50000.0,99.44,2.0,1.0
STU00308,18.0,Female,Single,0.0,1.0,1.0,0.0,0.0,5.0,3.0,29.848322468956177,7.14,152129.0,82.73,4.0,1.0
STU00309,17.0,Male,Married,0.0,0.0,1.0,2.0,2.0,0.0,0.0,10.38,8.94,177656.0,,10.234336619369444,0.0
STU00310,23.0,Male,Married,1.0,0.0,0.0,6.0,3.0,7.0,6.0,7.14,16.31,72716.0,-69.92880426464166,5.0,1.0
STU00311,22.0,Female,Married,1.0,1.0,1.0,4.0,2.0,8.0,6.0,11.64,20.0,97175.0,96.29,5.0,1.0
STU00312,26.0,Male,Single,0.0,0.0,1.0,1.0,0.0,5.0,2.0,8.88,14.54,180377.0,60.32,0.0,0.0
STU00313,17.0,Female,Widowed,1.0,1.0,1.0,0.0,0.0,2.0,2.0,39.60333969842976,11.7,507477.0,77.09,,1.0
STU00314,27.0,Female,Married,0.0,1.0,1.0,7.0,,3.0,0.0,14.89,6.74,79770.0,94.62,4.0,1.0
STU00315,25.0,Female,Single,0.0,0.0,1.0,4.0,2.0,21.02363976600255,1.0,,12.43,341541.0,69.36,2.0,0.0
STU00316,34.0,Female,Divorced,1.0,1.0,1.0,9.0,9.0,2.0,0.0,13.56,14.2,,97.85,3.0,1.0
STU00317,20.0,Female,Single,0.0,1.0,1.0,9.0,9.0,2.0,1.0,13.93,14.24,133372.0,50.63,1.0,1.0
STU00318,31.0,Female,Single,0.0,0.0,0.0,1.0,24.478802221634695,8.0,-17.638746243274817,12.96,13.91,110636.0,92.0,4.0,2.6128981789483836
STU00319,21.0,Female,Single,,0.0,1.0,5.0,3.0,7.0,5.0,9.0,9.0,50000.0,100.0,3.0,0.0
STU00320,30.0,Male,Married,0.0,0.0,1.0,4.0,4.0,6.0,3.0,10.86,12.0,200733.0,89.48,0.0,1.0
STU00321,21.0,Male,Married,1.0,1.0,1.0,4.0,2.0,4.0,1.0,14.97,12.35,313957.0,58.96,0.0,1.0
STU00322,33.0,Female,Single,0.0,0.0,0.0,2.0,0.0,7.0,5.0,10.06,12.28,521483.0,72.52,3.0,1.0
STU00323,30.0,Female,Single,1.0,0.0,1.0,,3.0,6.0,3.0,16.93,12.05,50000.0,62.26,2.0,0.0
STU00324,26.0,Female,Single,0.0,0.0,1.0,1.0,0.0,2.0,1.0,11.21,12.24,64399.0,80.07,2.0,0.0
STU00325,29.0,Female,Single,1.0,,1.0,0.0,,6.0,-11.703517785281603,9.59,4.29,395426.0,57.75,2.0,0.0
STU00326,32.0,Female,Married,0.0,0.0,1.0,3.0,3.0,6.0,4.0,7.61,16.62,625410.0,72.8,5.0,3.4206015718143883
STU00327,24.0,Female,Married,0.0,1.0,1.0,1.0,0.0,9.0,9.0,11.48,1.02,743370.0,76.37,1.0,1.0
STU00328,28.0,Female,Married,0.0,0.0,0.0,3.0,0.0,4.0,4.0,7.78,12.21,336186.0,100.0,0.0,0.0
STU00329,21.0,Female,Single,1.0,0.0,1.0,5.0,5.0,0.0,0.0,14.99,14.21,162876.0,100.0,0.0,0.0
STU00330,19.0,Male,Married,0.0,1.0,1.0,1.0,0.0,8.0,,13.22,14.74,84987.0,34.1,1.0,1.0
STU00331,30.0,Male,Single,1.0,0.0,,9.0,6.0,9.0,7.0,15.31,9.1,94463.0,86.5,1.0,0.0
STU00332,20.0,Male,Single,0.0,0.0,1.0,7.0,4.0,3.0,,9.41,19.42,93856.0,81.02,1.0,0.0
STU00333,32.0,Male,Single,1.0,0.0,1.0,8.0,7.0,5.0,5.0,,-4.544454276086279,800962.0,79.06,0.0,0.0
STU00334,20.0,Female,Single,1.0,0.0,0.0,6.0,4.0,6.0,5.0,13.93,7.12,281759.0,75.59,1.0,0.0
STU00335,20.0,Male,Divorced,0.0,0.0,1.0,7.0,-17.557236102047703,0.0,-18.454282643465106,14.5,14.39,50000.0,82.97,0.0,0.0
STU00336,24.0,Female,Single,1.0,0.0,1.0,4.0,3.0,3.0,1.0,9.01,13.29,476781.0,87.2,0.0,0.0
STU00337,31.0,Male,Single,0.0,0.0,1.0,7.0,4.0,6.0,,14.34,8.89,1983248.6355348474,52.1,1.0,1.0
STU00338,23.0,Female,Married,0.0,0.0,1.0,8.0,8.0,3.0,1.0,6.63,10.3,50000.0,46.77,5.0,0.0
STU00339,27.0,Male,Single,0.0,0.0,1.0,0.0,0.0,7.0,5.0,12.86,10.8,250367.0,72.96,3.0,1.0
STU00340,31.0,Female,Single,1.0,0.0,1.0,1.0,1.0,1.0,0.0,9.56,20.0,109108.0,,2.0,0.0
STU00341,30.0,Male,Single,0.0,0.0,1.0,0.0,0.0,6.0,3.0,11.64,13.03,771948.0,71.49,1.0,0.0
STU00342,33.0,Female,Married,0.0,0.0,1.0,7.0,6.0,5.0,2.0,15.33,7.39,462057.0,88.09,5.0,0.0
STU00343,25.0,Male,Single,0.0,0.0,1.0,5.0,5.0,2.0,-10.261095254936944,10.19,17.46,269248.0,84.41,1.0,0.0
STU00344,31.0,Male,Single,0.0,0.0,1.0,0.0,0.0,8.0,7.0,10.12,14.86,518109.0,55.01,0.0,0.0
STU00345,30.0,Male,Single,0.0,0.0,1.0,1.0,0.0,8.0,23.31827450632619,14.4,4.04,104450.0,88.33,4.0,0.0
STU00346,22.0,Female,Single,1.0,0.0,1.0,1.0,0.0,8.0,7.0,14.81,20.0,218553.0,,0.0,0.0
STU00347,27.0,Female,Single,1.0,0.0,1.0,1.0,0.0,7.0,6.0,10.18,11.65,,87.07,0.0,0.0
STU00348,17.0,Male,Divorced,0.0,0.0,1.0,6.0,6.0,5.0,4.0,,15.93,64478.0,75.15,2.0,0.0
STU00349,18.0,Female,Married,1.0,1.0,1.0,9.0,9.0,2.0,1.0,14.18,16.73,357522.0,46.95,0.0,0.0
STU00350,31.0,Female,Single,0.0,0.0,1.0,4.0,1.0,5.0,2.0,14.03,6.23,127784.0,85.55,0.0,0.0
STU00351,34.0,Male,Single,1.0,0.0,1.0,2.0,1.0,2.0,24.22762625134454,7.89,7.25,413259.0,217.31279167499045,4.0,0.0
STU00352,18.0,Female,Single,0.0,,1.0,6.0,6.0,9.0,7.0,12.06,17.59,52337.0,49.27,3.0,0.0
STU00353,32.0,Male,Married,0.0,0.0,1.0,3.0,0.0,7.0,5.0,14.36,12.32,388020.0,36.93,5.0,1.0
STU00354,34.0,Male,Single,0.0,1.0,1.0,1.0,0.0,2.0,1.0,11.67,8.98,50000.0,28.76,2.0,1.0
STU00355,17.0,Female,Single,0.0,0.0,1.0,9.0,7.0,3.0,1.0,7.11,8.74,449800.0,100.0,,0.0
STU00356,-3.4300333687961384,Male,Single,1.0,0.0,1.0,9.0,6.0,9.0,8.0,20.0,15.44,235043.0,78.16,1.0,0.0
STU00357,34.0,Male,Divorced,0.0,0.0,1.0,-7.342299067699167,0.0,3.0,3.0,10.48,14.12,50000.0,48.37,4.0,1.0
STU00358,22.0,Male,Married,0.0,1.0,1.0,6.0,3.0,3.0,0.0,7.15,9.07,220900.0,,5.0,1.0
STU00359,27.0,Male,Single,0.0,3.24220039531197,1.0,-11.403438153655031,0.0,3.0,2.0,9.65,9.3,135842.0,,3.0,1.0
STU00360,32.0,Male,Married,0.0,0.0,1.0,9.0,8.0,0.0,0.0,14.91,13.59,50000.0,58.89,3.0,0.0
STU00361,22.0,Male,Married,0.0,1.0,0.0,5.0,4.0,1.0,1.0,11.83,,50000.0,91.62,3.0,1.0
STU00362,27.0,Female,Single,0.0,0.0,1.0,6.0,3.0,4.0,2.0,12.46,15.49,279739.0,63.25,4.0,0.0
STU00363,17.0,Female,Single,0.0,0.0,1.0,0.0,0.0,5.0,5.0,13.02,15.97,50000.0,76.2,1.0,0.0
STU00364,24.0,Male,Single,0.0,0.0,1.0,2.0,0.0,8.0,5.0,16.12,12.13,1181183.0,38.99,5.0,1.0
STU00365,32.0,Male,Single,1.0,1.0,1.0,4.0,1.0,9.0,6.0,17.37,13.86,50000.0,50.63,0.0,0.0
STU00366,17.0,Male,Married,3.642074876324931,0.0,1.0,8.0,7.0,2.0,0.0,10.59,11.67,182957.0,39.13,4.0,0.0
STU00367,21.0,Female,Married,0.0,1.0,0.0,1.0,1.0,8.0,5.0,11.0,16.09,624469.0,100.0,3.0,1.0
STU00368,,Female,Single,0.0,0.0,1.0,3.0,3.0,8.0,8.0,4.54,5.04,82075.0,73.92,2.0,0.0
STU00369,19.0,Female,Single,0.0,1.0,,6.0,4.0,1.0,0.0,14.05,9.69,212813.0,69.4,3.0,1.0
STU00370,25.0,Male,Married,0.0,0.0,1.0,3.0,3.0,8.0,7.0,9.67,15.18,558390.0,71.47,2.0,0.0
STU00371,31.0,Female,Married,,1.0,1.0,8.0,6.0,8.0,7.0,15.41,16.51,307616.0,84.37,1.0,1.0
STU00372,33.0,Female,Single,0.0,0.0,1.0,7.0,5.0,8.0,6.0,16.89,9.74,152348.0,63.88,3.0,1.0
STU00373,,Male,Single,1.0,0.0,1.0,7.0,7.0,1.0,0.0,14.17,12.9,218206.0,98.81,3.0,0.0
STU00374,19.0,Male,Single,0.0,0.0,1.0,3.0,3.0,6.0,5.0,12.26,15.3,62792.0,82.62,4.0,0.0
STU00375,30.0,Female,Single,1.0,0.0,1.0,3.0,0.0,2.0,2.0,12.05,0.37,395367.0,48.92,4.0,0.0
STU00376,23.0,Male,Single,1.0,0.0,1.0,3.0,2.0,7.0,7.0,18.55,6.18,101754.0,67.08,1.0,0.0
STU00377,21.0,Female,Single,0.0,1.0,1.0,6.0,4.0,8.0,5.0,11.49,10.99,237390.0,100.0,4.0,1.0
STU00378,20.0,Male,Single,1.0,1.0,1.0,2.0,1.0,9.0,7.0,17.21,8.98,95829.0,80.51,3.0,
STU00379,34.0,Male,Single,0.0,1.0,1.0,3.0,3.0,3.0,3.0,10.69,6.32,322271.0,20.55,4.0,1.0
STU00380,20.0,Male,Single,3.624605435987794,0.0,1.0,0.0,0.0,2.0,2.0,14.48,7.94,50000.0,100.0,0.0,2.2465247926107637
STU00381,25.0,Female,Married,1.0,1.0,1.0,1.0,0.0,4.0,4.0,9.06,13.63,-1692429.627538521,100.0,,1.0
STU00382,31.0,Female,Divorced,1.0,0.0,1.0,1.0,0.0,3.0,1.0,12.29,9.34,251062.0,100.0,5.0,0.0
STU00383,18.0,Female,Married,0.0,0.0,1.0,9.0,16.705255038705044,5.0,4.0,19.52,7.79,664666.0,67.72,5.0,1.0
STU00384,23.0,Male,Married,0.0,0.0,1.0,5.0,2.0,-15.51358953506993,0.0,11.68,16.53,437946.0,75.87,3.0,0.0
STU00385,20.0,Female,Married,0.0,0.0,0.0,2.0,0.0,4.0,3.0,13.32,15.46,1498634.0,85.59,0.0,0.0
STU00386,,Male,Married,0.0,1.0,1.0,4.0,1.0,8.0,5.0,9.08,6.56,-1066166.7337171645,31.26,3.0,-1.9428493865915868
STU00387,30.0,Male,Single,0.0,,1.0,2.0,2.0,6.0,4.0,13.74,13.47,50000.0,55.88,3.0,1.0
STU00388,29.0,Female,Divorced,0.0,0.0,1.0,5.0,4.0,5.0,2.0,15.56,2.68,120344.0,54.74,5.0,1.0
STU00389,29.0,Male,Married,1.0,0.0,1.0,20.46444310853602,0.0,9.0,7.0,13.11,,50000.0,83.56,4.0,0.0
STU00390,30.0,Female,Single,1.0,1.0,1.0,3.0,0.0,5.0,3.0,11.56,19.65,307753.0,58.39,0.0,0.0
STU00391,22.0,Male,Single,0.0,0.0,1.0,3.0,3.0,0.0,0.0,12.31,12.63,494439.0,53.71,5.0,0.0
STU00392,33.0,Female,Married,1.0,0.0,1.0,6.0,3.0,4.0,1.0,9.59,11.51,495431.0,44.57,1.0,0.0
STU00393,30.0,Male,Married,1.0,1.0,1.0,6.0,6.0,0.0,0.0,12.96,11.27,390131.0,69.78,5.0,1.0
STU00394,29.0,Female,Single,0.0,1.0,1.0,2.0,0.0,4.0,4.0,13.73,12.82,92657.0,,3.0,1.0
STU00395,29.0,Female,Single,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.3,12.19,50000.0,59.9,0.0,-2.447640877712404
STU00396,18.0,Male,Single,0.0,1.0,1.0,2.0,0.0,6.0,4.0,13.93,16.68,421623.0,100.0,4.0,1.0
STU00397,26.0,Female,Single,1.0,0.0,0.0,6.0,4.0,1.0,0.0,16.28,8.11,1265881.0,41.06,4.0,1.0
STU00398,23.0,Male,Single,0.0,0.0,1.0,7.0,6.0,8.0,6.0,31.094599583787023,20.0,151943.0,89.41,0.0,0.0
STU00399,24.0,Female,Single,1.0,0.0,1.0,1.0,0.0,9.0,7.0,15.26,7.73,890572.0,90.52,2.0,0.0
STU00400,29.0,Female,Single,0.0,0.0,1.0,8.0,6.0,,0.0,9.55,7.56,576762.0,,2.0,0.0
STU00401,28.0,Female,Single,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.56,7.39,50000.0,98.26,5.0,1.0
STU00402,27.0,Female,Single,0.0,0.0,0.0,3.0,2.0,6.0,3.0,11.19,,880037.0,90.21,5.0,1.0
